sector,yday,coeff,coeff_l,coeff_u
1,1,1.06480298393759,1.03727921581992,1.09232675205526
1,2,1.06663449919183,1.03913133857648,1.09413765980717
1,3,1.06845692144001,1.0410135884463,1.09590025443373
1,4,1.07026828752761,1.04292062761652,1.09761594743871
1,5,1.07206663430009,1.04484666971464,1.09928659888554
1,6,1.0738499986029,1.04678554861342,1.10091444859238
1,7,1.0756164172815,1.04873078103534,1.10250205352767
1,8,1.07736392718137,1.0506756261341,1.10405222822864
1,9,1.07909056514796,1.05261314484278,1.10556798545314
1,10,1.08079436802673,1.05453626140749,1.10705247464596
1,11,1.08247337266314,1.05643782912157,1.10850891620471
1,12,1.08412561590265,1.05831070178863,1.10994053001668
1,13,1.08574913459074,1.06014781183137,1.1113504573501
1,14,1.08734196557285,1.06194225519802,1.11274167594768
1,15,1.08890214569445,1.06368738230018,1.11411690908872
1,16,1.090427711801,1.06537689317916,1.11547853042285
1,17,1.09191670073797,1.06700493402387,1.11682846745207
1,18,1.0933671493508,1.06856619117658,1.11816810752502
1,19,1.09477709448498,1.07005597801897,1.11949821095099
1,20,1.09614457298595,1.07147030979011,1.12081883618179
1,21,1.09746762169918,1.07280596157756,1.1221292818208
1,22,1.09874427747013,1.07406050549479,1.12342804944547
1,23,1.09997257714426,1.0752323243661,1.12471282992242
1,24,1.10115055756703,1.07632060092828,1.12598051420579
1,25,1.10227625558391,1.07732528339128,1.12722722777654
1,26,1.10334770804036,1.07824702990958,1.12844838617113
1,27,1.10436295178183,1.07908713586205,1.12963876770161
1,28,1.10532002365379,1.07984744865837,1.13079259864921
1,29,1.10621696050171,1.08053027502885,1.13190364597456
1,30,1.10705179917103,1.08113828545727,1.1329653128848
1,31,1.10782257650723,1.08167441970659,1.13397073330787
1,32,1.10852732935576,1.0821417964221,1.13491286228942
1,33,1.10916409456209,1.08254362873462,1.13578456038957
1,34,1.10973090897168,1.08288314675395,1.13657867118942
1,35,1.11022580942999,1.08316352692539,1.1372880919346
1,36,1.11064683278248,1.08338782745793,1.13790583810703
1,37,1.11099201587462,1.0835589284256,1.13842510332364
1,38,1.11125939555186,1.0836794746667,1.13883931643701
1,39,1.11144700865966,1.08375181922025,1.13914219809906
1,40,1.11155289204349,1.08377796469526,1.13932781939172
1,41,1.11157508254881,1.08375949961806,1.13939066547956
1,42,1.11151177964042,1.08369754085457,1.13932601842627
1,43,1.11136410212547,1.083592908582,1.13913529566894
1,44,1.11113569396421,1.08344610096342,1.13882528696501
1,45,1.11083028237797,1.08325715186299,1.13840341289295
1,46,1.1104515945881,1.08302569405277,1.13787749512342
1,47,1.11000335781592,1.08275102212253,1.13725569350931
1,48,1.10948929928279,1.08243215105427,1.13654644751131
1,49,1.10891314621004,1.0820678733793,1.13575841904078
1,50,1.10827862581901,1.08165681747797,1.13490043416006
1,51,1.10758946533104,1.08119750921984,1.13398142144225
1,52,1.10684939196748,1.08068843872498,1.13301034520997
1,53,1.10606213294965,1.08012813350708,1.13199613239221
1,54,1.1052314154989,1.07951523859904,1.13094759239875
1,55,1.10436096683657,1.07884860344249,1.12987333023065
1,56,1.103454514184,1.07812737435684,1.12878165401116
1,57,1.10251578476252,1.0773510903436,1.12768047918145
1,58,1.10154850579349,1.07651977892559,1.12657723266138
1,59,1.10055640449823,1.07563404780851,1.12547876118794
1,60,1.09954320809808,1.07469516754483,1.12439124865134
1,61,1.0985126438144,1.07370514023116,1.12332014739764
1,62,1.09746843886851,1.07266674968276,1.12227012805426
1,63,1.09641432048175,1.07158358952112,1.12124505144239
1,64,1.09535401587547,1.07046006709244,1.12024796465851
1,65,1.094291252271,1.0693013829166,1.11928112162541
1,66,1.09322975688969,1.06811348719166,1.11834602658773
1,67,1.09217325695287,1.06690301648289,1.11744349742286
1,68,1.09112547968189,1.06567721489098,1.11657374447279
1,69,1.09009015229807,1.06444384459716,1.11573645999898
1,70,1.08907100202277,1.06321109070742,1.11493091333812
1,71,1.08807175607732,1.06198746484351,1.11415604731114
1,72,1.08709614168306,1.06078171109585,1.11341057227028
1,73,1.08614788606134,1.05960271692638,1.11269305519629
1,74,1.08523071643348,1.05845943053665,1.11200200233031
1,75,1.08434836002083,1.05736078521104,1.11133593483062
1,76,1.08350454404473,1.05631563027415,1.11069345781532
1,77,1.08270299572653,1.05533266758878,1.11007332386427
1,78,1.08194744228755,1.0544203919581,1.10947449261699
1,79,1.08124161094913,1.05358703334806,1.10889618855021
1,80,1.08058922893263,1.05284049847072,1.10833795939454
1,81,1.07999402345937,1.05218830891423,1.10779973800451
1,82,1.07945971979481,1.0516375294813,1.10728191010831
1,83,1.07898809513341,1.05119156733694,1.10678462292988
1,84,1.0785753230318,1.05084426486248,1.10630638120112
