sector,yday,coeff,coeff_l,coeff_u
1,1,1.06174766066892,1.04706409493507,1.07643122640277
1,2,1.06228681756732,1.04761369403612,1.07695994109852
1,3,1.06281306408369,1.0481702497908,1.07745587837658
1,4,1.06332652197343,1.04873216282909,1.07792088111777
1,5,1.06382731299192,1.04929760544459,1.07835702053925
1,6,1.06431555889456,1.04986455747367,1.07876656031544
1,7,1.06479138143673,1.05043083909012,1.07915192378333
1,8,1.06525490237382,1.05099414206849,1.07951566267915
1,9,1.06570624346123,1.05155206086939,1.07986042605306
1,10,1.06614552645434,1.05210212470538,1.0801889282033
1,11,1.06657287310854,1.05264183153461,1.08050391468248
1,12,1.06698840517923,1.05316868467886,1.0808081256796
1,13,1.06739224442179,1.05368023245523,1.08110425638836
1,14,1.06778451259162,1.05417411083651,1.08139491434673
1,15,1.06816533144409,1.05464808871688,1.08168257417131
1,16,1.06853482273461,1.05510011487476,1.08196953059447
1,17,1.06889310821856,1.05552836523403,1.0822578512031
1,18,1.06924030965134,1.05593128858359,1.08254933071908
1,19,1.06957654878832,1.05630764859294,1.08284544898371
1,20,1.06990194738491,1.05665655982726,1.08314733494256
1,21,1.07021662719649,1.05697751557157,1.08345573882141
1,22,1.07052070997845,1.05727040563936,1.08377101431755
1,23,1.07081431748618,1.05753552294427,1.0840931120281
1,24,1.07109757147508,1.05777355838248,1.08442158456768
1,25,1.07137059370052,1.05798558440674,1.08475560299431
1,26,1.07163350591791,1.05817302845251,1.0850939833833
1,27,1.07188642988262,1.05833763799709,1.08543522176815
1,28,1.07212948735006,1.05848143942144,1.08577753527867
1,29,1.0723628000756,1.05860669297417,1.08611890717703
1,30,1.07258648981465,1.05871584602372,1.08645713360557
1,31,1.07280067832258,1.05881148647956,1.08678987016561
1,32,1.0730054873548,1.05889629783331,1.08711467687629
1,33,1.07320103866668,1.05897301678635,1.08742906054702
1,34,1.07338745401363,1.05904439394879,1.08773051407846
1,35,1.07356485515102,1.05911315765726,1.08801655264478
1,36,1.07373336383425,1.05918198058534,1.08828474708316
1,37,1.07389310181871,1.05925344851549,1.08853275512193
1,38,1.07404419085979,1.05933003039552,1.08875835132406
1,39,1.07418675271288,1.05941404859971,1.08895945682604
1,40,1.07432090913336,1.05950764813251,1.08913417013421
1,41,1.07444678187663,1.05961276333047,1.0892808004228
1,42,1.07456448982842,1.05973100200185,1.089397977655
1,43,1.07467410035831,1.05986227998007,1.08948592073655
1,44,1.07477563627577,1.06000501618837,1.08954625636317
1,45,1.07486911892103,1.06015734876176,1.0895808890803
1,46,1.0749545696343,1.06031721198008,1.08959192728852
1,47,1.0750320097558,1.06048236922948,1.08958165028212
1,48,1.07510146062575,1.06065044378961,1.08955247746189
1,49,1.07516294358437,1.06081894887013,1.08950693829861
1,50,1.07521647997186,1.06098531813289,1.08944764181084
1,51,1.07526209112846,1.06114693774456,1.08937724451237
1,52,1.07529979839438,1.06130118078613,1.08929841600264
1,53,1.07532962310983,1.06144544458013,1.08921380163954
1,54,1.07535158661504,1.06157719116807,1.08912598206201
1,55,1.07536571025022,1.06169399077368,1.08903742972676
1,56,1.07537201535558,1.06179356763085,1.08895046308032
1,57,1.07537052327135,1.06187384706472,1.08886719947799
1,58,1.07536125533775,1.06193300223658,1.08878950843891
1,59,1.07534423289498,1.06196949856046,1.0887189672295
1,60,1.07531947728327,1.06198213354259,1.08865682102395
1,61,1.07528700984284,1.06197006974858,1.0886039499371
1,62,1.0752468519139,1.06193285880954,1.08856084501827
1,63,1.07519902483667,1.06187045484155,1.0885275948318
1,64,1.07514354995137,1.06178321633144,1.0885038835713
1,65,1.07508044859822,1.06167189635096,1.08848900084548
1,66,1.07500974211742,1.0615376217902,1.08848186244465
1,67,1.07493145184921,1.06138186303354,1.08848104066489
1,68,1.0748455991338,1.06120639604135,1.08848480222625
1,69,1.0747522053114,1.06101325909311,1.0884911515297
1,70,1.07465129172224,1.06080470648036,1.08849787696411
1,71,1.07454287970652,1.06058316124373,1.08850259816932
1,72,1.07442699060447,1.06035116868465,1.0885028125243
1,73,1.07430364575631,1.0601113519217,1.08849593959092
1,74,1.07417286650225,1.05986637026835,1.08847936273616
1,75,1.07403467418252,1.05961888073683,1.0884504676282
1,76,1.07388909013732,1.05937150255419,1.08840667772044
1,77,1.07373613570687,1.05912678422491,1.08834548718883
1,78,1.0735758322314,1.05888717238923,1.08826449207357
1,79,1.07340820105112,1.05865498149385,1.08816142060838
1,80,1.07323326350624,1.05843236309333,1.08803416391916
1,81,1.073051040937,1.0582212734139,1.08788080846009
1,82,1.07286155435862,1.05802343668558,1.08769967203166
1,83,1.07266450111732,1.05783938161181,1.08748962062283
1,84,1.07245864752329,1.05766668611382,1.08725060893275
1,85,1.07224259350265,1.05750219093227,1.08698299607302
1,86,1.07201493898152,1.05734251424486,1.08668736371817
1,87,1.07177428388601,1.05718408653603,1.086364481236
1,88,1.07151922814224,1.05702318253007,1.08601527375442
1,89,1.07124837167633,1.05685595170669,1.08564079164598
1,90,1.0709603144144,1.05667844872445,1.08524218010434
1,91,1.07065365628254,1.05648666489003,1.08482064767505
