sector,yday,coeff,coeff_l,coeff_u
1,1,1.13844579811025,1.13616492189856,1.14072667432194
1,2,1.14037852664608,1.13810032820849,1.14265672508368
1,3,1.14261575179648,1.14034534334371,1.14488616024926
1,4,1.14514099141808,1.14288307550407,1.14739890733208
1,5,1.14793776336749,1.14569657921044,1.15017894752454
1,6,1.15098958550136,1.14876886137227,1.15321030963045
1,7,1.15427997567631,1.15208288633285,1.15647706501976
1,8,1.15779245174896,1.15562158040348,1.15996332309443
1,9,1.16151053157595,1.15936783636938,1.16365322678251
1,10,1.1654177330139,1.16330451844278,1.16753094758502
1,11,1.16949757391945,1.16741446813797,1.17158067970092
1,12,1.17373357214921,1.17168051153453,1.17578663276389
1,13,1.17810924555983,1.17608546835767,1.18013302276199
1,14,1.18260811200793,1.18061216321657,1.18460406079928
1,15,1.18721368935013,1.18524343918012,1.18918393952014
1,16,1.19190949544306,1.18996217361895,1.19385681726718
1,17,1.19667904814336,1.19475129590553,1.19860680038119
1,18,1.20150586530766,1.19959380616746,1.20341792444785
1,19,1.20637346479257,1.20447279389514,1.20827413569
1,20,1.21126536445473,1.2093714549037,1.21315927400576
1,21,1.21616508215077,1.21427310503761,1.21805705926393
1,22,1.22105613573731,1.21916118916004,1.22295108231458
1,23,1.22592204307099,1.22401928440129,1.22782480174069
1,24,1.23074632200843,1.22883109728724,1.23266154672961
1,25,1.23551249040626,1.23358045509842,1.23744452571409
1,26,1.24020406612111,1.23825129246207,1.24215683978015
1,27,1.2448045670096,1.24282763462149,1.24678149939772
1,28,1.24929751092838,1.2472935789909,1.25130144286586
1,29,1.25366641573406,1.25163327650232,1.25569955496579
1,30,1.25789479928327,1.25583091395696,1.25995868460958
1,31,1.26196617943264,1.25987069820297,1.26406166066231
1,32,1.2658640740388,1.26373684256657,1.26799130551104
1,33,1.26957200095839,1.26741355562534,1.27173044629143
1,34,1.27307347804801,1.27088503216084,1.27526192393519
1,35,1.27635202316432,1.27413544596507,1.27856860036356
1,36,1.27939115416392,1.27714894408678,1.28163336424107
1,37,1.28217438890346,1.2799096420674,1.28443913573952
1,38,1.28468524523956,1.28240161971029,1.28696887076883
1,39,1.28690724102885,1.28460891693113,1.28920556512657
1,40,1.28882389412795,1.28651552923639,1.29113225901952
1,41,1.29041872239351,1.28810540235864,1.29273204242837
1,42,1.29167591944583,1.28936308306427,1.2939887558274
1,43,1.29259181021524,1.29028485856018,1.2948987618703
1,44,1.2931732128908,1.29087716363799,1.29546926214361
1,45,1.29342729165258,1.2911467145564,1.29570786874876
1,46,1.29336121068067,1.29110017874013,1.29562224262121
1,47,1.29298213415515,1.29074417989945,1.29522008841086
1,48,1.29229722625611,1.29008530243268,1.29450915007953
1,49,1.29131365116361,1.28913009558761,1.29349720673962
1,50,1.29003857305775,1.28788507784485,1.29219206827065
1,51,1.28847915611861,1.2863567419886,1.29060157024862
1,52,1.28664256452626,1.28455156133269,1.28873356771983
1,53,1.28453596246079,1.28247599755669,1.28659592736489
1,54,1.28216651410228,1.28013651055519,1.28419651764937
1,55,1.27954138363081,1.27753957059088,1.28154319667075
1,56,1.27666773522646,1.27469167284695,1.27864379760598
1,57,1.27355273306932,1.27159935418611,1.27550611195252
1,58,1.27020354133946,1.26826921155275,1.27213787112616
1,59,1.26662732421696,1.26470792104235,1.26854672739157
1,60,1.26283124588191,1.26092225628357,1.26474023548025
1,61,1.25882247051439,1.25691910453159,1.26072583649719
1,62,1.25460816229448,1.25270547885306,1.25651084573589
1,63,1.25019548540226,1.24828852504988,1.25210244575463
1,64,1.24559160401781,1.24367552250626,1.24750768552935
1,65,1.24080368232121,1.23887387885661,1.24273348578581
1,66,1.23583888449255,1.23389111910689,1.2377866498782
1,67,1.2307043747119,1.22873487044006,1.23267387898374
1,68,1.22540731715935,1.22341284428155,1.22740179003714
1,69,1.21995487601497,1.21793281725707,1.22197693477288
1,70,1.21435421545886,1.21230261248179,1.21640581843593
1,71,1.20861249967109,1.20653008226693,1.21069491707524
1,72,1.20273689283173,1.20062309291755,1.20485069274591
1,73,1.19673455912089,1.19458951190778,1.19887960633399
1,74,1.19061266271862,1.18843719740641,1.19278812803083
1,75,1.18437836780502,1.18217398990593,1.18658274570412
1,76,1.17803883856017,1.17580770557435,1.18026997154599
1,77,1.17160123916415,1.1693461308834,1.17385634744489
1,78,1.16507273379703,1.16279701804479,1.16734844954927
1,79,1.15846048663891,1.15616808078648,1.16075289249133
1,80,1.15177166186985,1.14946699000398,1.15407633373572
1,81,1.14501342366995,1.14270136881419,1.14732547852571
1,82,1.13819293607887,1.13587878622178,1.14050708593596
1,83,1.13131722328044,1.12900646450552,1.13362798205536
1,84,1.1243929071624,1.12209073968497,1.12669507463983
1,85,1.1174265377187,1.11513774160759,1.1197153338298
1,86,1.11042466494331,1.10815354788223,1.11269578200439
1,87,1.1033938388302,1.10114418961958,1.10564348804082
1,88,1.09634060937333,1.09411565620003,1.09856556254664
1,89,1.08927152656668,1.08707389956368,1.09146915356968
1,90,1.0821931404042,1.08002483849278,1.08436144231563
1,91,1.07511200087987,1.07297436335303,1.07724963840671
1,92,1.06803465798764,1.06592834176387,1.07014097421142
