sector,yday,coeff,coeff_l,coeff_u
1,1,1.12717214084323,1.12488188436029,1.12946239732616
1,2,1.12730135897019,1.12501379063591,1.12958892730448
1,3,1.12768322041937,1.1254034722418,1.12996296859695
1,4,1.12830575356396,1.1260385462899,1.13057296083802
1,5,1.12915698677717,1.12690657600141,1.13140739755294
1,6,1.13022494843222,1.12799507679962,1.13245482006481
1,7,1.1314976669023,1.12929152137677,1.13370381242783
1,8,1.13296317056062,1.13078334424781,1.13514299687344
1,9,1.1346094877804,1.13245794627609,1.13676102928471
1,10,1.13642464693484,1.13430269964781,1.13854659422187
1,11,1.13839667639715,1.13630495377202,1.14048839902228
1,12,1.14051360454053,1.1384520425738,1.14257516650726
1,13,1.1427634597382,1.14073129361111,1.14479562586529
1,14,1.14513427036336,1.14313003935717,1.14713850136955
1,15,1.14761406478921,1.14563563082804,1.14959249875039
1,16,1.15019087138898,1.14823545348401,1.15214628929395
1,17,1.15285271853586,1.15091694499469,1.15478849207702
1,18,1.15558763460306,1.15366761405996,1.15750765514616
1,19,1.15838364796379,1.15647505908392,1.16029223684366
1,20,1.16122878699125,1.15932698519647,1.16313058878604
1,21,1.16411108005867,1.16221121800569,1.16601094211164
1,22,1.16701855553923,1.16511571261842,1.16892139846004
1,23,1.16993924180616,1.16802855689993,1.17184992671238
1,24,1.17286116723265,1.17093796859264,1.17478436587266
1,25,1.17577236019192,1.1738322866453,1.17771243373854
1,26,1.17866084905717,1.1766999577585,1.18062174035584
1,27,1.18151466220161,1.17952951959531,1.18349980480791
1,28,1.18432182799845,1.18230958227049,1.18633407372641
1,29,1.1870703748209,1.18502880963019,1.18911194001161
1,30,1.18974833104216,1.18767590153846,1.19182076054586
1,31,1.19234372503544,1.19023957799588,1.194447872075
1,32,1.19484458517395,1.19270856551883,1.19698060482908
1,33,1.1972389398309,1.19507158586874,1.19940629379306
1,34,1.1995148173795,1.19731734696846,1.20171228779053
1,35,1.20166024619294,1.19943453567896,1.20388595670692
1,36,1.20366325464445,1.20141181202122,1.20591469726768
1,37,1.20551187110722,1.20323780439147,1.20778593782296
1,38,1.20719412395447,1.20490110531189,1.20948714259705
1,39,1.2086980415594,1.20639026726272,1.21100581585608
1,40,1.21001165229522,1.20769379814138,1.21232950644906
1,41,1.21112298453514,1.20880015587508,1.21344581319519
1,42,1.21202052224119,1.20969817895488,1.21434286552751
1,43,1.21270092810603,1.21038449220297,1.21501736400908
1,44,1.21316793920561,1.21086244779742,1.2154734306138
1,45,1.21342552587737,1.21113556639884,1.21571548535589
1,46,1.21347765845874,1.21120731964178,1.21574799727569
1,47,1.21332830728716,1.21108113527597,1.21557547929834
1,48,1.21298144270006,1.21076040158795,1.21520248381216
1,49,1.21244103503488,1.2102484715808,1.21463359848895
1,50,1.21171105462905,1.20954866737676,1.21387344188135
1,51,1.21079547182001,1.20866428530982,1.2129266583302
1,52,1.2096982569452,1.20759860217806,1.21179791171235
1,53,1.20842338034205,1.20635488311167,1.21049187757243
1,54,1.20697481234799,1.20493639146148,1.20901323323451
1,55,1.20535652330047,1.20334640099909,1.20736664560184
1,56,1.20357248353691,1.20158821052438,1.20555675654943
1,57,1.20162666339475,1.19966516068666,1.20358816610283
1,58,1.19952303321143,1.19758065245382,1.20146541396904
1,59,1.19726556332438,1.19533816625001,1.19919296039874
1,60,1.19485822407103,1.19294128040275,1.19677516773932
1,61,1.19230498578883,1.19039368729245,1.19421628428522
1,62,1.18960981881521,1.18769920557971,1.19152043205071
1,63,1.1867766934876,1.18486178715302,1.18869159982218
1,64,1.18380958014344,1.18188551797888,1.18573364230801
1,65,1.18071244912016,1.1787746127514,1.18265028548893
1,66,1.17748927075521,1.1755334039762,1.17944513753422
1,67,1.174144015386,1.17216632672294,1.17612170404907
1,68,1.17068065334999,1.16867790062772,1.17268340607226
1,69,1.16710315498461,1.16507271078294,1.16913359918627
1,70,1.16341549062728,1.16135538895865,1.16547559229591
1,71,1.15962163061545,1.15753059624526,1.16171266498563
1,72,1.15572554528655,1.15360300779406,1.15784808277904
1,73,1.15173120497802,1.1495772999429,1.15388511001314
1,74,1.14764258002729,1.14545813970041,1.14982702035416
1,75,1.14346364077179,1.141250176341,1.14567710520259
1,76,1.13919835754897,1.13695803472879,1.14143868036915
1,77,1.13485070069626,1.13258630992283,1.13711509146969
1,78,1.13042464055109,1.12813956259331,1.13270971850887
1,79,1.1259241474509,1.12362231477926,1.12822598012254
1,80,1.12135319173312,1.11903904552085,1.1236673379454
1,81,1.1167157437352,1.11439418589216,1.11903730157823
1,82,1.1120157740189,1.1096921130065,1.11433943503131
1,83,1.10725747659975,1.10493721974978,1.10957773344972
1,84,1.10244568825917,1.10013405591821,1.10475732060013
1,85,1.09758536064639,1.09528715136979,1.09988356992299
1,86,1.09268144541063,1.09040098351771,1.09496190730355
1,87,1.08773889420111,1.08547998309491,1.0899978053073
1,88,1.08276265866703,1.08052853894244,1.08499677839163
1,89,1.07775769045764,1.07555100231819,1.07996437859708
1,90,1.07272894122213,1.07055169119826,1.07490619124599
1,91,1.06768136260973,1.06553489503886,1.06982783018059
1,92,1.06261990626965,1.06050488047077,1.06473493206854
1,93,1.05754952385113,1.05546589839409,1.05963314930816
1,94,1.05247516700336,1.05042219290976,1.05452814109696
1,95,1.04740178737558,1.0453780124425,1.04942556230866
1,96,1.04233433661699,1.04033762325453,1.04433104997946
1,97,1.03727776637683,1.03530532530393,1.03925020744973
1,98,1.0322370283043,1.0302854700645,1.0341885865441
1,99,1.02721707404863,1.02528247952232,1.02915166857493
1,100,1.02222285525902,1.02030086515673,1.02414484536132
1,101,1.01725932358471,1.01534524539099,1.01917340177844
1,102,1.01233143067491,1.01042035986203,1.0142425014878
1,103,1.00744412817884,1.00553107898941,1.00935717736827
1,104,1.00260236774571,1.00068240774357,1.00452232774786
1,105,0.997811101024752,0.99587948316277,0.999742718886733
1,106,0.993075279665171,0.991127565916597,0.995022993413746
1,107,0.988399855316192,0.986432026896646,0.990367683735738
1,108,0.983789779627032,0.98179833029001,0.985781228964053
1,109,0.979250004246909,0.977232014782725,0.981267993711092
1,110,0.974785480825041,0.972738674454723,0.976832287195359
1,111,0.970401161010647,0.968323940635852,0.972478381385442
1,112,0.966101996452945,0.963993465594591,0.968210527311299
1,113,0.961892938801153,0.959752908522022,0.964032969080284
1,114,0.95777893970449,0.95560792392008,0.959949955488901
1,115,0.953764950812174,0.951564152237925,0.955965749386424
1,116,0.949855923773423,0.947627212427214,0.952084635119633
1,117,0.946056810237455,0.943802695991783,0.948310924483127
1,118,0.942372561853489,0.940096162067377,0.944648961639601
1,119,0.938808130270743,0.936513133059061,0.941103127482425
1,120,0.935368467138435,0.933059090367568,0.937677843909302
1,121,0.932058524105783,0.929739469734398,0.934377578477167
1,122,0.928883252822006,0.926559655716191,0.93120684992782
1,123,0.925847101313216,0.923524439416559,0.928169763209872
1,124,0.922948662986921,0.920632323601794,0.925265002372048
1,125,0.920182754077338,0.917877732824935,0.922487775329742
1,126,0.917544127865794,0.915254969131976,0.919833286599613
1,127,0.915027537633616,0.91275828537548,0.917296789891753
1,128,0.912627736662133,0.910381890390316,0.91487358293395
1,129,0.91033947823267,0.90811995346852,0.912559002996821
1,130,0.908157515626557,0.905966608613906,0.910348422639208
1,131,0.906076602125119,0.903915959045066,0.908237245205172
1,132,0.904091491009685,0.901962082417312,0.906220899602059
1,133,0.902196935561583,0.900099037235692,0.904294833887474
1,134,0.900387689062139,0.898320870914887,0.90245450720939
1,135,0.898658504792681,0.896621629885531,0.90069537969983
1,136,0.897004136034536,0.894995372026935,0.899012900042138
1,137,0.895419336069033,0.893436181502408,0.897402490635658
1,138,0.893898858177498,0.89193818577613,0.895859530578866
1,139,0.892437455641259,0.890495574212405,0.894379337070114
1,140,0.891029881741644,0.889102617243438,0.89295714623985
1,141,0.889670889759979,0.887753684718337,0.891588094801622
1,142,0.888355232977593,0.886443261813872,0.890267204141315
1,143,0.887077664675813,0.885165960891443,0.888989368460183
1,144,0.885832938135966,0.883916527976776,0.887749348295156
1,145,0.88461580663938,0.882689843097798,0.886541770180962
1,146,0.883421023467382,0.881480914440053,0.885361132494711
1,147,0.8822433419013,0.880284867011856,0.884201816790744
1,148,0.881077515222461,0.879096927094239,0.883058103350683
1,149,0.879918296712193,0.877912404074002,0.881924189350384
1,150,0.878760439651822,0.87672667129161,0.880794208012034
1,151,0.877598697322678,0.875535147324826,0.879662247320529
1,152,0.876427823006086,0.874333278765658,0.878522367246514
1,153,0.875242569983375,0.873116525133714,0.877368614833036
1,154,0.874037691535872,0.871880346184241,0.876195036887503
1,155,0.872807940944904,0.870620191562099,0.87499569032771
1,156,0.871548071491799,0.869331492539267,0.873764650444332
1,157,0.870252836457885,0.868009655445699,0.872496017470072
1,158,0.868916989124489,0.866650056341456,0.871183921907522
1,159,0.867535282772938,0.865248036458507,0.869822529087369
1,160,0.86610247068456,0.863798897941167,0.868406043427952
1,161,0.864613306140682,0.862297899416772,0.866928712864592
1,162,0.863062542422631,0.860740250918254,0.865384833927008
1,163,0.861444951534159,0.859121125193188,0.86376877787513
1,164,0.859758345532496,0.857438481842653,0.862078209222338
1,165,0.858006911459994,0.85569618998994,0.860317632930047
1,166,0.856195639082905,0.853898812126509,0.8584924660393
1,167,0.854329518167481,0.85205085886674,0.856608177468222
1,168,0.852413538479973,0.850156794602414,0.854670282357532
1,169,0.850452689786633,0.848221042231227,0.852684337342039
1,170,0.848451961853713,0.846247987452933,0.850655936254492
1,171,0.846416344447463,0.844241983104796,0.84859070579013
1,172,0.844350827334136,0.84220735400522,0.846494300663052
1,173,0.842260400279982,0.840148402778155,0.84437239778181
1,174,0.840150053051255,0.838069417124983,0.842230688977526
1,175,0.838024775414203,0.835974678975029,0.840074871853378
1,176,0.835889557135081,0.833868475857438,0.837910638412724
1,177,0.833749387980138,0.831755114672973,0.835743661287303
1,178,0.831609257715627,0.82963893778877,0.833579577642484
1,179,0.829474156107799,0.827524341033582,0.831423971182015
1,180,0.827349072922905,0.825415792764936,0.829282353080875
1,181,0.825238997927197,0.823317852776197,0.827160143078198
1,182,0.823148920886927,0.821235189503471,0.825062652270383
1,183,0.821083831568346,0.819172593880913,0.82299506925578
1,184,0.819048719737706,0.81713498835425,0.820962451121162
1,185,0.817048575161257,0.815127430010257,0.818969720312258
1,186,0.815088387605252,0.813155107447283,0.817021667763222
1,187,0.813173146835943,0.811223331761726,0.815122961910159
1,188,0.81130784261958,0.809337522692723,0.813278162546436
1,189,0.809497464722415,0.80750319141525,0.81149173802958
1,190,0.807747002910699,0.805725921633057,0.809768084188342
1,191,0.806061446950685,0.804011350511511,0.80811154338986
1,192,0.804445786608624,0.802365150682352,0.806526422534896
1,193,0.802905011650767,0.800793014148939,0.805017009152594
1,194,0.801444111843366,0.79930063851445,0.803587585172281
1,195,0.800068076952671,0.797893715610004,0.802242438295338
1,196,0.798781896744936,0.796577922344156,0.800985871145715
1,197,0.797590560986411,0.795358913431005,0.799822208541817
1,198,0.796499059443348,0.794242315565789,0.798755803320906
1,199,0.795512381881998,0.793233722581257,0.797791041182739
1,200,0.794635518068612,0.792338691112217,0.796932345025008
1,201,0.793873457769443,0.79156273629939,0.796184179239497
1,202,0.793231190750742,0.7909113270609,0.795551054440585
1,203,0.792713706778761,0.79038988043779,0.795037533119732
1,204,0.792325302404391,0.790003010900014,0.794647593908768
1,205,0.792064768876372,0.789749362152462,0.794380175600283
1,206,0.791928272117638,0.789624699374245,0.79423184486103
1,207,0.791911961882831,0.7896247155684,0.794199208197262
1,208,0.792011987926598,0.789745055143565,0.794278920709631
1,209,0.792224500003583,0.789981318991396,0.79446768101577
1,210,0.79254564786843,0.790329068915898,0.794762226820962
1,211,0.792971581275785,0.790783831892979,0.79515933065859
1,212,0.793498449980291,0.791341104628661,0.795655795331922
1,213,0.794122403736594,0.791996358886933,0.796248448586255
1,214,0.794839592299338,0.792745048058909,0.796934136539766
1,215,0.795646165423167,0.793582615425316,0.797709715421019
1,216,0.796538272862727,0.794504504502515,0.798572041222939
1,217,0.797512064372662,0.795506171734471,0.799517957010853
1,218,0.798563689707617,0.796583101579395,0.800544277835839
1,219,0.799689298622236,0.797730823732792,0.80164777351168
1,220,0.800885040871164,0.798944931843835,0.802825149898493
1,221,0.802147066209045,0.800221102667463,0.804073029750627
1,222,0.803471524390525,0.801555114231335,0.805387934549715
1,223,0.804854565170248,0.802942861385878,0.806766268954617
1,224,0.806292338302858,0.804380367139137,0.80820430946658
1,225,0.807780993543,0.805863788501357,0.809698198584643
1,226,0.809316680645319,0.807389416147113,0.811243945143526
1,227,0.81089554936446,0.808953667935606,0.812837430793315
1,228,0.812513749455067,0.810553077053699,0.814474421856435
1,229,0.814167430671785,0.81218427610516,0.81615058523841
1,230,0.815852742769258,0.813843978761656,0.81786150677686
1,231,0.817565835502131,0.815528960594982,0.81960271040928
1,232,0.819302858625049,0.817236040477797,0.8213696767723
1,233,0.821059961892656,0.818962063566764,0.823157860218547
1,234,0.822833295059597,0.820703886467223,0.82496270365197
1,235,0.824619007880516,0.822458364800463,0.826779650960569
1,236,0.826413250110059,0.824222343097408,0.82860415712271
1,237,0.82821217150287,0.825992646738719,0.83043169626702
1,238,0.830011921813593,0.827766075541776,0.832257768085411
1,239,0.831808650796874,0.829539398538737,0.834077903055011
1,240,0.833598508207356,0.831309349473538,0.835887666941175
1,241,0.835377643799685,0.833072622547282,0.837682665052089
1,242,0.837142207328505,0.834825867943378,0.839458546713632
1,243,0.838888348548461,0.836565686651804,0.841211010445118
1,244,0.840612275207906,0.838288678102092,0.842935872313721
1,245,0.84231367467771,0.839994620306326,0.844632729049095
1,246,0.843997627743643,0.841688250972776,0.846307004514511
1,247,0.845669679141147,0.843374681929465,0.847964676352829
1,248,0.84733537360566,0.845058973819548,0.849611773391772
1,249,0.849000255872621,0.84674614162695,0.851254370118293
1,250,0.850669870677472,0.848441159331262,0.852898582023681
1,251,0.852349762755651,0.850148964181401,0.8545505613299
1,252,0.854045476842598,0.851874461058188,0.856216492627009
1,253,0.855762557673754,0.853622527394623,0.857902587952885
1,254,0.857506549984556,0.855398019126203,0.85961508084291
1,255,0.859282998510447,0.857205778135652,0.861360218885242
1,256,0.861097447986865,0.859050641616548,0.863144254357183
1,257,0.86295544314925,0.860937453685066,0.864973432613433
1,258,0.864862528733042,0.86287107939602,0.866853978070063
1,259,0.86682424947368,0.864856421054134,0.868792077893226
1,260,0.868846150106604,0.866898436358029,0.870793863855179
1,261,0.870933775367254,0.869002157505273,0.872865393229236
1,262,0.87309266999107,0.871172709988925,0.875012629993216
1,263,0.875328378713492,0.87341532952406,0.877241427902923
1,264,0.877646446269958,0.875735375457076,0.87955751708284
1,265,0.88005241739591,0.878138339202188,0.881966495589631
1,266,0.882551836826786,0.880629846724487,0.884473826929085
1,267,0.885150249298027,0.883215654771721,0.887084843824332
1,268,0.887853199545071,0.885901641305273,0.889804757784869
1,269,0.89066623230336,0.888693791230461,0.892638673376258
1,270,0.893594892308332,0.891598178945866,0.895591605670798
1,271,0.896644724295428,0.894620949362347,0.898668499228508
1,272,0.899821273000086,0.897768298906489,0.901874247093684
1,273,0.903130083157748,0.901046457700712,0.905213708614783
1,274,0.906576699503852,0.904461673704967,0.908691725302737
1,275,0.910166666773838,0.908020199202972,0.912313134344705
1,276,0.913905529703147,0.911728279679284,0.91608277972701
1,277,0.917798833027217,0.915592144887776,0.920005521166659
1,278,0.921852121481489,0.91961800175689,0.924086241206088
1,279,0.926070939801403,0.923812028695207,0.928329850907598
1,280,0.930460832722397,0.92818037082948,0.932741294615314
1,281,0.935027344979912,0.932729135703313,0.937325554256511
1,282,0.939776021309387,0.937464388968423,0.942087653650352
1,283,0.944712406446263,0.942392149596293,0.947032663296233
1,284,0.949842045125979,0.947518384113578,0.95216570613838
1,285,0.955168208602556,0.952846650759518,0.957489766445595
1,286,0.960681446402941,0.958367300190669,0.962995592615214
1,287,0.966367885422258,0.964066052750618,0.968669718093898
1,288,0.972213648115238,0.969928570157458,0.974498726073017
1,289,0.978204856936612,0.975940466163178,0.980469247710045
1,290,0.984327634341112,0.982087311520932,0.986567957161291
1,291,0.990568102783468,0.98835463835267,0.992781567214266
1,292,0.996912384718412,0.994727944391539,0.999096825045286
1,293,1.00334660260068,1.00119269756556,1.0055005076358
1,294,1.00985687888499,1.0077343413925,1.01197941637748
1,295,1.01642933602608,1.0143383016559,1.01852037039627
1,296,1.02305009647869,1.02098999481006,1.02511019814732
1,297,1.02970528269754,1.02767483849588,1.03173572689921
1,298,1.03638101713737,1.0343782644151,1.03838376985964
1,299,1.0430634222529,1.04108573358984,1.04504111091597
1,300,1.04973862049887,1.04778275371986,1.05169448727788
1,301,1.05639273433001,1.05445489796124,1.05833057069878
1,302,1.06301188620105,1.06108782403648,1.06493594836561
1,303,1.06958219856672,1.06766729223214,1.07149710490129
1,304,1.07608979388175,1.07417918064625,1.07800040711725
1,305,1.08252079460087,1.08060949610449,1.08443209309726
1,306,1.08886132317882,1.08694437951054,1.0907782668471
1,307,1.09509750207033,1.09317010499596,1.09702489914469
1,308,1.10121545373012,1.09927307297251,1.10315783448773
1,309,1.10720130061293,1.10523979790484,1.10916280332101
1,310,1.11304116517348,1.11105689216096,1.11502543818601
1,311,1.11872116986652,1.11671104756515,1.1207312921679
1,312,1.12422743714677,1.12218901626026,1.12626585803329
1,313,1.12954608946897,1.12747759223859,1.13161458669935
1,314,1.13466324928783,1.13256359452069,1.13676290405498
1,315,1.1395650390581,1.13743385254791,1.1416962255683
1,316,1.14423758123451,1.14207519398222,1.14639996848681
1,317,1.14866699827179,1.14647443481771,1.15085956172587
1,318,1.15283941262466,1.15061837151256,1.15506045373677
1,319,1.15674094674787,1.15449377473668,1.15898811875905
1,320,1.16035772309613,1.15808738427918,1.16262806191309
1,321,1.16367586412419,1.16138590464566,1.16596582360272
1,322,1.16668149228677,1.16437600087858,1.16898698369496
1,323,1.16936073003861,1.16704429413555,1.17167716594166
1,324,1.17169969983443,1.16937735654811,1.17402204312074
1,325,1.17368495382726,1.17136212516721,1.17600778248732
