time,N
1,1.00000033974368
2,1.0000003443258
3,1.00000034869917
4,1.00000035286385
5,1.0000003568199
6,1.00000036056737
7,1.00000036410633
8,1.00000036743683
9,1.00000037055893
10,1.0000003734727
11,1.00000037617819
12,1.00000037867545
13,1.00000038096456
14,1.00000038304556
15,1.00000038491852
16,1.0000003865835
17,1.00000038804055
18,1.00000038928973
19,1.00000039033111
20,1.00000039116474
21,1.00000039179068
22,1.00000039220899
23,1.00000039241972
24,1.00000039242295
25,1.00000039221872
26,1.0000003918071
27,1.00000039118814
28,1.0000003903619
29,1.00000038932844
30,1.00000038808783
31,1.00000038664012
32,1.00000038498536
33,1.00000038312363
34,1.00000038105497
35,1.00000037877944
36,1.00000037629712
37,1.00000037360804
38,1.00000037071228
39,1.00000036760989
40,1.00000036430093
41,1.00000036078546
42,1.00000035706377
43,1.0000003531402
44,1.00000034902262
45,1.00000034471902
46,1.00000034023737
47,1.00000033558567
48,1.00000033077188
49,1.000000325804
50,1.00000032069001
51,1.00000031543789
52,1.00000031005562
53,1.00000030455118
54,1.00000029893257
55,1.00000029320775
56,1.00000028738471
57,1.00000028147144
58,1.00000027547592
59,1.00000026940612
60,1.00000026327004
61,1.00000025707565
62,1.00000025083095
63,1.0000002445439
64,1.00000023822249
65,1.00000023187471
66,1.00000022550853
67,1.00000021913195
68,1.00000021275293
69,1.00000020637948
70,1.00000020001956
71,1.00000019368116
72,1.00000018737226
73,1.00000018110085
74,1.0000001748749
75,1.00000016870241
76,1.00000016259134
77,1.0000001565497
78,1.00000015058545
79,1.00000014470658
80,1.00000013892107
81,1.00000013323691
82,1.00000012766207
83,1.00000012220196
84,1.00000011685455
85,1.0000001116165
86,1.00000010648445
87,1.00000010145506
88,1.00000009652498
89,1.00000009169086
90,1.00000008694936
91,1.00000008229712
92,1.00000007773079
93,1.00000007324704
94,1.0000000688425
95,1.00000006451384
96,1.0000000602577
97,1.00000005607073
98,1.00000005194959
99,1.00000004789093
100,1.0000000438914
101,1.00000003994764
102,1.00000003605633
103,1.0000000322141
104,1.0000000284176
105,1.0000000246635
106,1.00000002094843
107,1.00000001726905
108,1.00000001362202
109,1.00000001000399
110,1.0000000064116
111,1.00000000284151
112,0.999999999290369
113,0.999999995754832
114,0.999999992231547
115,0.999999988717168
116,0.999999985208347
117,0.999999981701734
118,0.999999978193981
119,0.999999974681741
120,0.999999971161664
121,0.999999967630403
122,0.99999996408461
123,0.999999960521154
124,0.999999956939455
125,0.999999953340576
126,0.999999949725606
127,0.999999946095636
128,0.999999942451756
129,0.999999938795056
130,0.999999935126626
131,0.999999931447555
132,0.999999927758935
133,0.999999924061854
134,0.999999920357403
135,0.999999916646673
136,0.999999912930753
137,0.999999909210733
138,0.999999905487704
139,0.999999901762755
140,0.999999898036976
141,0.999999894311458
142,0.999999890587291
143,0.999999886865564
144,0.999999883147368
145,0.999999879433792
146,0.999999875725927
147,0.999999872024863
148,0.99999986833169
149,0.999999864647499
150,0.999999860973378
151,0.999999857310418
152,0.999999853659709
153,0.999999850022342
154,0.999999846399405
155,0.99999984279199
156,0.999999839201187
157,0.999999835628085
158,0.999999832073774
159,0.999999828539345
160,0.999999825025888
161,0.999999821534492
162,0.999999818066248
163,0.999999814622248
164,0.999999811203965
165,0.999999807813671
166,0.999999804453737
167,0.999999801126534
168,0.999999797834435
169,0.999999794579812
170,0.999999791365035
171,0.999999788192477
172,0.99999978506451
173,0.999999781983504
174,0.999999778951833
175,0.999999775971867
176,0.999999773045979
177,0.99999977017654
178,0.999999767365921
179,0.999999764616495
180,0.999999761930633
181,0.999999759310708
182,0.99999975675909
183,0.999999754278151
184,0.999999751870264
185,0.999999749537799
186,0.999999747283129
187,0.999999745108625
188,0.999999743016659
189,0.999999741009603
190,0.999999739089828
191,0.999999737259707
192,0.999999735521611
193,0.999999733877911
194,0.99999973233098
195,0.999999730883189
196,0.999999729536909
197,0.999999728294514
198,0.999999727158373
199,0.999999726130859
200,0.999999725214345
201,0.999999724411201
202,0.999999723723798
203,0.99999972315451
204,0.999999722705241
205,0.999999722374194
206,0.999999722157804
207,0.999999722052498
208,0.999999722054701
209,0.999999722160838
210,0.999999722367336
211,0.999999722670619
212,0.999999723067112
213,0.999999723553242
214,0.999999724125433
215,0.999999724780112
216,0.999999725513704
217,0.999999726322633
218,0.999999727203327
219,0.999999728152209
220,0.999999729165707
221,0.999999730240244
222,0.999999731372247
223,0.999999732558141
224,0.999999733794352
225,0.999999735077304
226,0.999999736403424
227,0.999999737769138
228,0.999999739170869
229,0.999999740605045
230,0.99999974206809
231,0.99999974355643
232,0.99999974506649
233,0.999999746594696
