time,N
1,1.00003708293357
2,1.00003677283464
3,1.00003645280038
4,1.00003612289081
5,1.00003578316594
6,1.00003543368579
7,1.00003507451039
8,1.00003470569975
9,1.00003432731388
10,1.00003393941282
11,1.00003354205657
12,1.00003313530516
13,1.0000327192186
14,1.00003229385692
15,1.00003185928013
16,1.00003141554824
17,1.00003096272129
18,1.00003050085928
19,1.00003003002223
20,1.00002955027017
21,1.00002906166311
22,1.00002856426108
23,1.00002805812408
24,1.00002754331214
25,1.00002701988528
26,1.00002648790351
27,1.00002594742685
28,1.00002539851533
29,1.00002484122896
30,1.00002427562776
31,1.00002370177175
32,1.00002311972094
33,1.00002252953536
34,1.00002193127502
35,1.00002132499994
36,1.00002071077014
37,1.00002008864565
38,1.00001945868647
39,1.00001882095263
40,1.00001817550414
41,1.00001752240102
42,1.00001686170738
43,1.00001619356053
44,1.00001551816115
45,1.00001483571198
46,1.00001414641578
47,1.00001345047531
48,1.00001274809332
49,1.00001203947256
50,1.0000113248158
51,1.00001060432577
52,1.00000987820524
53,1.00000914665696
54,1.00000840988369
55,1.00000766808818
56,1.00000692147319
57,1.00000617024146
58,1.00000541459575
59,1.00000465473883
60,1.00000389087343
61,1.00000312320232
62,1.00000235192826
63,1.00000157725398
64,1.00000079938226
65,1.00000001851584
66,0.999999234857474
67,0.999998448609923
68,0.999997659975939
69,0.999996869158276
70,0.999996076359688
71,0.999995281782929
72,0.999994485630755
73,0.999993688105918
74,0.999992889411175
75,0.999992089749278
76,0.999991289322982
77,0.999990488335042
78,0.999989686988211
79,0.999988885485245
80,0.999988084028898
81,0.999987282821923
82,0.999986482067108
83,0.99998568199956
84,0.999984882947355
85,0.999984085255183
86,0.999983289267736
87,0.999982495329703
88,0.999981703785777
89,0.999980914980646
90,0.999980129259003
91,0.999979346965537
92,0.99997856844494
93,0.999977794041902
94,0.999977024101113
95,0.999976258967265
96,0.999975498985048
97,0.999974744499153
98,0.99997399585427
99,0.999973253395091
100,0.999972517466305
101,0.999971788412604
102,0.999971066578678
103,0.999970352309218
104,0.999969645948914
105,0.999968947842457
106,0.999968258334539
107,0.999967577769849
108,0.999966906493078
109,0.999966244848918
110,0.999965593182057
111,0.999964951837189
112,0.999964321159002
113,0.999963701492187
114,0.999963093181436
115,0.99996249657144
116,0.999961912006887
117,0.99996133983247
118,0.99996078039288
119,0.999960234032805
120,0.999959701096939
121,0.99995918192997
122,0.999958676876591
123,0.999958186270464
124,0.999957710317079
125,0.999957249139228
126,0.999956802858325
127,0.999956371595786
128,0.999955955473024
129,0.999955554611455
130,0.999955169132492
131,0.999954799157552
132,0.999954444808047
133,0.999954106205393
134,0.999953783471005
135,0.999953476726296
136,0.999953186092682
137,0.999952911691577
138,0.999952653644396
139,0.999952412072553
140,0.999952187097463
141,0.99995197884054
142,0.9999517874232
143,0.999951612966856
144,0.999951455592924
145,0.999951315422817
146,0.999951192577951
147,0.99995108717974
148,0.999950999349598
149,0.999950929208941
150,0.999950876879183
151,0.999950842481738
152,0.999950826138021
153,0.999950827969447
154,0.99995084809743
155,0.999950886643384
156,0.999950943728725
157,0.999951019474867
158,0.999951114003225
159,0.999951227435213
160,0.999951359892246
161,0.999951511495738
162,0.999951682367104
163,0.999951872626998
164,0.999952082272743
165,0.999952311043023
166,0.99995255864396
167,0.999952824781675
168,0.999953109162288
169,0.99995341149192
170,0.999953731476692
171,0.999954068822725
172,0.999954423236138
173,0.999954794423053
174,0.99995518208959
175,0.99995558594187
176,0.999956005686014
177,0.999956441028142
178,0.999956891674376
179,0.999957357330835
180,0.99995783770364
181,0.999958332498913
182,0.999958841422773
183,0.999959364181342
184,0.999959900480739
185,0.999960450027087
186,0.999961012526505
187,0.999961587685114
188,0.999962175209035
189,0.999962774804388
190,0.999963386177295
191,0.999964009033875
192,0.99996464308025
193,0.99996528802254
194,0.999965943566865
195,0.999966609419348
196,0.999967285286107
197,0.999967970873264
198,0.99996866588694
199,0.999969370033255
200,0.99997008301833
201,0.999970804548286
202,0.999971534329242
203,0.999972272067321
204,0.999973017463475
205,0.99997377017762
206,0.999974529850102
207,0.999975296121147
208,0.999976068630981
209,0.99997684701983
210,0.999977630927918
211,0.999978419995473
212,0.999979213862719
213,0.999980012169883
214,0.999980814557189
215,0.999981620664865
216,0.999982430133135
217,0.999983242602225
218,0.999984057712361
219,0.999984875103768
220,0.999985694416673
221,0.999986515291301
222,0.999987337367878
223,0.999988160286629
224,0.999988983687781
225,0.999989807211558
226,0.999990630498187
227,0.999991453187894
228,0.999992274920903
229,0.999993095337441
230,0.999993914077734
231,0.999994730782007
232,0.999995545090486
233,0.999996356643396
234,0.999997165080964
235,0.999997970043415
236,0.999998771170975
237,0.999999568103869
238,1.00000036048232
239,1.00000114794656
240,1.00000193013682
241,1.00000270669331
242,1.00000347725626
243,1.0000042414659
244,1.00000499896457
245,1.00000574952169
246,1.00000649310362
247,1.00000722969367
248,1.00000795927516
249,1.00000868183139
250,1.00000939734567
251,1.00001010580132
252,1.00001080718165
253,1.00001150146996
254,1.00001218864956
255,1.00001286870377
256,1.0000135416159
257,1.00001420736926
258,1.00001486594716
259,1.0000155173329
260,1.0000161615098
261,1.00001679846117
262,1.00001742817032
263,1.00001805062057
264,1.00001866579521
265,1.00001927367756
266,1.00001987425094
267,1.00002046749865
268,1.000021053404
269,1.0000216319503
270,1.00002220312087
271,1.00002276689901
272,1.00002332326804
273,1.00002387221126
274,1.00002441371198
275,1.00002494775353
276,1.0000254743192
277,1.0000259933923
278,1.00002650495616
279,1.00002700899407
280,1.00002750548935
281,1.00002799442531
282,1.00002847578526
283,1.00002894955251
284,1.00002941571036
285,1.00002987423682
286,1.00003032508005
287,1.00003076817789
288,1.00003120346814
289,1.00003163088862
290,1.00003205037715
291,1.00003246187153
292,1.00003286530958
293,1.00003326062911
294,1.00003364776794
295,1.00003402666388
296,1.00003439725475
297,1.00003475947835
298,1.0000351132725
299,1.00003545857502
300,1.00003579532371
301,1.00003612345639
302,1.00003644291088
303,1.00003675362498
304,1.00003705553652
305,1.00003734858329
306,1.00003763270313
307,1.00003790783384
308,1.00003817391323
309,1.00003843087912
310,1.00003867866932
311,1.00003891722164
312,1.0000391464739
313,1.00003936636392
314,1.0000395768295
315,1.00003977780845
316,1.0000399692386
317,1.00004015105775
318,1.00004032320372
319,1.00004048561433
320,1.00004063822738
321,1.00004078098068
322,1.00004091381206
323,1.00004103665932
324,1.00004114946029
325,1.00004125215372
326,1.00004134470763
327,1.00004142712378
328,1.00004149940581
329,1.00004156155739
330,1.00004161358216
331,1.00004165548377
332,1.00004168726588
333,1.00004170893214
334,1.0000417204862
335,1.00004172193171
336,1.00004171327232
337,1.00004169451169
338,1.00004166565346
339,1.00004162670129
340,1.00004157765883
341,1.00004151852973
342,1.00004144931764
343,1.00004137002622
344,1.00004128065911
345,1.00004118121997
346,1.00004107171244
347,1.00004095214019
348,1.00004082250685
349,1.0000406828161
350,1.00004053307156
351,1.0000403732769
352,1.00004020343577
353,1.00004002355182
354,1.0000398336287
355,1.00003963367006
356,1.00003942367956
357,1.00003920366084
358,1.00003897361756
359,1.00003873355337
360,1.00003848347192
361,1.00003822337686
362,1.00003795327184
363,1.00003767316052
364,1.00003738304655
365,1.00003708293357
