sector,yday,coeff,coeff_l,coeff_u
A_PublicPower,1,1.10938330620254,1.09316707850411,1.12559953390097
A_PublicPower,2,1.10777943917075,1.09158184347579,1.1239770348657
A_PublicPower,3,1.10651513331584,1.09037173484106,1.12265853179063
A_PublicPower,4,1.10557642134498,1.08951992405515,1.12163291863481
A_PublicPower,5,1.1049493359653,1.08900920672343,1.12088946520716
A_PublicPower,6,1.10461990988396,1.0888220459541,1.12041777381381
A_PublicPower,7,1.1045741758081,1.08894060869898,1.12020774291721
A_PublicPower,8,1.10479816644488,1.08934679862359,1.12024953426616
A_PublicPower,9,1.10527791450144,1.09002228884037,1.12053354016251
A_PublicPower,10,1.10599945268493,1.0909485577629,1.12105034760696
A_PublicPower,11,1.10694881370251,1.09210693130582,1.1217906960992
A_PublicPower,12,1.10811203026132,1.09347863455614,1.12274542596649
A_PublicPower,13,1.1094751350685,1.09504485574604,1.12390541439097
A_PublicPower,14,1.11102416083122,1.09678682471553,1.12526149694691
A_PublicPower,15,1.11274514025661,1.098685906926,1.12680437358723
A_PublicPower,16,1.11462410605183,1.10072371238214,1.12852449972153
A_PublicPower,17,1.11664709092403,1.10288221656311,1.13041196528496
A_PublicPower,18,1.11880012758035,1.10514388785292,1.13245636730779
A_PublicPower,19,1.12106924872795,1.10749181340304,1.13464668405286
A_PublicPower,20,1.12344048707397,1.10990981343939,1.13697116070855
A_PublicPower,21,1.12589987532557,1.11238253336737,1.13941721728376
A_PublicPower,22,1.12843344618988,1.11489550409176,1.141971388288
A_PublicPower,23,1.13102723237406,1.11743516383035,1.14461930091778
A_PublicPower,24,1.13366726658527,1.11998883893907,1.14734569423146
A_PublicPower,25,1.13633958153064,1.12254468603371,1.15013447702757
A_PublicPower,26,1.13903020991733,1.12509160196937,1.1529688178653
A_PublicPower,27,1.14172518445249,1.12761911116398,1.155831257741
A_PublicPower,28,1.14441053784326,1.13011724088874,1.15870383479779
A_PublicPower,29,1.1470723027968,1.13257639455615,1.16156821103745
A_PublicPower,30,1.14969651202025,1.13498723116504,1.16440579287546
A_PublicPower,31,1.15226919822077,1.13734055653199,1.16719783990954
A_PublicPower,32,1.15477639410549,1.13962722933713,1.16992555887386
A_PublicPower,33,1.15720413238158,1.14183808275169,1.17257018201147
A_PublicPower,34,1.15953844575618,1.14396386070245,1.17511303080991
A_PublicPower,35,1.16176536693644,1.14599516669232,1.17753556718055
A_PublicPower,36,1.1638709286295,1.14792242245263,1.17981943480637
A_PublicPower,37,1.16584116354252,1.14973583341291,1.18194649367214
