time,N
1,0.999999191678499
2,0.999999226645208
3,0.999999261885062
4,0.999999297390298
5,0.999999333153159
6,0.999999369165882
7,0.999999405420709
8,0.999999441909879
9,0.999999478625632
10,0.999999515560208
11,0.999999552705846
12,0.999999590054787
13,0.999999627599269
14,0.999999665331535
15,0.999999703243823
16,0.999999741328372
17,0.999999779577424
18,0.999999817983217
19,0.999999856537992
20,0.999999895233988
21,0.999999934063446
22,0.999999973018605
23,1.00000001209171
24,1.00000005127499
25,1.00000009056069
26,1.00000012994105
27,1.00000016940831
28,1.00000020895472
29,1.0000002485725
30,1.00000028825391
31,1.00000032799117
32,1.00000036777654
33,1.00000040760224
34,1.00000044746053
35,1.00000048734363
36,1.00000052724379
37,1.00000056715326
38,1.00000060706426
39,1.00000064696904
40,1.00000068685984
41,1.0000007267289
42,1.00000076656817
43,1.00000080636453
44,1.00000084610046
45,1.00000088575829
46,1.00000092532035
47,1.00000096476897
48,1.00000100408648
49,1.00000104325522
50,1.00000108225752
51,1.0000011210757
52,1.00000115969211
53,1.00000119808907
54,1.00000123624891
55,1.00000127415398
56,1.00000131178659
57,1.00000134912908
58,1.00000138616379
59,1.00000142287304
60,1.00000145923916
61,1.0000014952445
62,1.00000153087138
63,1.00000156610212
64,1.00000160091908
65,1.00000163530457
66,1.00000166924092
67,1.00000170271048
68,1.00000173569557
69,1.00000176817852
70,1.00000180014167
71,1.00000183156735
72,1.00000186243788
73,1.00000189273561
74,1.00000192244286
75,1.00000195154197
76,1.00000198001526
77,1.00000200784508
78,1.00000203501374
79,1.00000206150359
80,1.00000208729695
81,1.00000211237616
82,1.00000213672355
83,1.00000216032362
84,1.00000218316709
85,1.0000022052458
86,1.00000222655158
87,1.00000224707626
88,1.0000022668117
89,1.00000228574971
90,1.00000230388213
91,1.00000232120081
92,1.00000233769757
93,1.00000235336424
94,1.00000236819268
95,1.0000023821747
96,1.00000239530216
97,1.00000240756687
98,1.00000241896068
99,1.00000242947542
100,1.00000243910293
101,1.00000244783504
102,1.0000024556636
103,1.00000246258042
104,1.00000246857735
105,1.00000247364623
106,1.00000247777889
107,1.00000248096716
108,1.00000248320289
109,1.00000248447789
110,1.00000248478402
111,1.00000248411311
112,1.00000248245699
113,1.00000247980749
114,1.00000247615646
115,1.00000247149573
116,1.00000246581713
117,1.00000245911249
118,1.00000245137367
119,1.00000244259248
120,1.00000243276076
121,1.00000242187036
122,1.0000024099131
123,1.00000239688245
124,1.00000238279085
125,1.00000236766295
126,1.00000235152363
127,1.00000233439777
128,1.00000231631022
129,1.00000229728587
130,1.00000227734957
131,1.0000022565262
132,1.00000223484063
133,1.00000221231774
134,1.00000218898238
135,1.00000216485943
136,1.00000213997377
137,1.00000211435025
138,1.00000208801376
139,1.00000206098915
140,1.00000203330131
141,1.0000020049751
142,1.00000197603538
143,1.00000194650704
144,1.00000191641494
145,1.00000188578396
146,1.00000185463895
147,1.00000182300479
148,1.00000179090636
149,1.00000175836852
150,1.00000172541614
151,1.00000169207409
152,1.00000165836725
153,1.00000162432047
154,1.00000158995864
155,1.00000155530662
156,1.00000152038928
157,1.0000014852315
158,1.00000144985814
159,1.00000141429407
160,1.00000137856416
