time,N
1,0.999900329108241
2,0.999901301815854
3,0.999902295777192
4,0.999903310604127
5,0.999904345908529
6,0.999905401302271
7,0.999906476397226
8,0.999907570805264
9,0.999908684138257
10,0.999909816008078
11,0.999910966026598
12,0.99991213380569
13,0.999913318957224
14,0.999914521093073
15,0.999915739825109
16,0.999916974765203
17,0.999918225525228
18,0.999919491717055
19,0.999920772952557
20,0.999922068843604
21,0.999923379002069
22,0.999924703039824
23,0.999926040568741
24,0.99992739120069
25,0.999928754547546
26,0.999930130221178
27,0.99993151783346
28,0.999932916996262
29,0.999934327321457
30,0.999935748420917
31,0.999937179906513
32,0.999938621390118
33,0.999940072483603
34,0.999941532798839
35,0.9999430019477
36,0.999944479542057
37,0.99994596519378
38,0.999947458514744
39,0.999948959116819
40,0.999950466611877
41,0.999951980611791
42,0.999953500740962
43,0.999955026848753
44,0.999956558979109
45,0.99995809718239
46,0.999959641508957
47,0.999961192009172
48,0.999962748733395
49,0.999964311731987
50,0.999965881055308
51,0.99996745675372
52,0.999969038877584
53,0.99997062747726
54,0.999972222603109
55,0.999973824305492
56,0.999975432634771
57,0.999977047641304
58,0.999978669375455
59,0.999980297887583
60,0.999981933228049
61,0.999983575447215
62,0.99998522459544
63,0.999986880723087
64,0.999988543880515
65,0.999990214118086
66,0.99999189148616
67,0.999993576035099
68,0.999995267815263
69,0.999996966877013
70,0.999998673270709
71,1.00000038704671
72,1.00000210825539
73,1.00000383694709
74,1.00000557317218
75,1.00000731698103
76,1.00000906842398
77,1.00001082755141
78,1.00001259441367
79,1.00001436906113
80,1.00001615154414
81,1.00001794191307
82,1.00001974021812
83,1.00002154634666
84,1.00002335971774
85,1.00002517966673
86,1.00002700552897
87,1.00002883663982
88,1.00003067233463
89,1.00003251194876
90,1.00003435481755
91,1.00003620027637
92,1.00003804766057
93,1.0000398963055
94,1.00004174554651
95,1.00004359471896
96,1.00004544315821
97,1.0000472901996
98,1.00004913517849
99,1.00005097743023
100,1.00005281629018
101,1.00005465109369
102,1.00005648117612
103,1.00005830587282
104,1.00006012451914
105,1.00006193645044
106,1.00006374100206
107,1.00006553750938
108,1.00006732530773
109,1.00006910373247
110,1.00007087211896
111,1.00007262980254
112,1.00007437611858
113,1.00007611040243
114,1.00007783198944
115,1.00007954021497
116,1.00008123441436
117,1.00008291392298
118,1.00008457807617
119,1.00008622620929
120,1.0000878576577
121,1.00008947175674
122,1.00009106784177
123,1.00009264523647
124,1.00009420312867
125,1.00009574061859
126,1.00009725680496
127,1.00009875078655
128,1.00010022166211
129,1.00010166853038
130,1.00010309049011
131,1.00010448664006
132,1.00010585607898
133,1.00010719790561
134,1.0001085112187
135,1.00010979511701
136,1.00011104869929
137,1.00011227106428
138,1.00011346131073
139,1.00011461853741
140,1.00011574184305
141,1.0001168303264
142,1.00011788308622
143,1.00011889922126
144,1.00011987783027
145,1.00012081801199
146,1.00012171886518
147,1.00012257948859
148,1.00012339898096
149,1.00012417644105
150,1.00012491096761
151,1.00012560165939
152,1.00012624761514
153,1.0001268479336
154,1.00012740171353
155,1.00012790805369
156,1.00012836605281
157,1.00012877480965
158,1.00012913342296
159,1.00012944099148
160,1.00012969661398
161,1.0001298993892
162,1.00013004841589
163,1.00013014279559
164,1.00013018208363
165,1.00013016678689
166,1.00013009753209
167,1.00012997494594
168,1.00012979965515
169,1.00012957228642
170,1.00012929346646
171,1.00012896382199
172,1.00012858397972
173,1.00012815456635
174,1.0001276762086
175,1.00012714953317
176,1.00012657516678
177,1.00012595373613
178,1.00012528586793
179,1.0001245721889
180,1.00012381332574
181,1.00012300990517
182,1.00012216255389
183,1.00012127189862
184,1.00012033856605
185,1.00011936318291
186,1.00011834637591
187,1.00011728877174
188,1.00011619099713
189,1.00011505367878
190,1.0001138774434
191,1.00011266291771
192,1.00011141072841
193,1.00011012150221
194,1.00010879586582
195,1.00010743444595
196,1.00010603786931
197,1.00010460676261
198,1.00010314175257
199,1.00010164346588
200,1.00010011252927
201,1.00009854956943
202,1.00009695521309
203,1.00009533008694
204,1.00009367481306
205,1.00009198997665
206,1.00009027614533
207,1.0000885338866
208,1.00008676376798
209,1.00008496635698
210,1.00008314222111
211,1.00008129192787
212,1.00007941604479
213,1.00007751513936
214,1.0000755897791
215,1.00007364053153
216,1.00007166796415
217,1.00006967264446
218,1.00006765514
219,1.00006561601825
220,1.00006355584674
221,1.00006147519297
222,1.00005937462446
223,1.00005725470871
224,1.00005511601323
225,1.00005295910555
226,1.00005078455316
227,1.00004859292357
228,1.00004638478431
229,1.00004416070287
230,1.00004192124678
231,1.00003966698353
232,1.00003739848064
233,1.00003511630562
234,1.00003282102599
235,1.00003051320924
236,1.0000281934229
237,1.00002586223447
238,1.00002352021146
239,1.00002116792138
240,1.00001880593175
241,1.00001643481008
242,1.00001405512387
243,1.00001166744063
244,1.00000927233167
245,1.00000687059551
246,1.00000446338289
247,1.00000205187482
248,0.999999637252346
249,0.999997220696493
250,0.999994803388292
251,0.999992386508771
252,0.99998997123896
253,0.999987558759888
254,0.999985150252586
255,0.999982746898082
256,0.999980349877406
257,0.999977960371588
258,0.999975579561658
259,0.999973208628644
260,0.999970848753576
261,0.999968501117485
262,0.999966166901399
263,0.999963847286348
264,0.999961543453361
265,0.999959256583469
266,0.999956987857701
267,0.999954738457085
268,0.999952509562652
269,0.999950302355432
270,0.999948118016454
271,0.999945957726747
272,0.999943822667341
273,0.999941714019266
274,0.99993963296355
275,0.999937580681224
276,0.999935558353318
277,0.99993356716086
278,0.99993160828488
279,0.999929682906408
280,0.999927792206474
281,0.999925937366107
282,0.999924119566335
283,0.99992233998819
284,0.999920599812701
285,0.99991890006618
286,0.99991724090919
287,0.999915622201324
288,0.999914043801868
289,0.999912505570112
290,0.999911007365345
291,0.999909549046855
292,0.999908130473931
293,0.999906751505862
294,0.999905412001936
295,0.999904111821441
296,0.999902850823668
297,0.999901628867903
298,0.999900445813437
299,0.999899301519557
300,0.999898195845553
301,0.999897128650712
302,0.999896099794324
303,0.999895109135677
304,0.999894156534061
305,0.999893241848763
306,0.999892364939072
307,0.999891525664277
308,0.999890723883667
309,0.99988995945653
310,0.999889232242155
311,0.999888542099831
312,0.999887888888847
313,0.99988727246849
314,0.99988669269805
315,0.999886149436815
316,0.999885642544074
317,0.999885171879116
318,0.999884737301229
319,0.999884338669703
320,0.999883975843825
321,0.999883648682884
322,0.99988335704617
323,0.99988310079297
324,0.999882879782574
325,0.999882693871487
326,0.999882542831829
327,0.999882426338159
328,0.999882344059603
329,0.999882295665283
330,0.999882280824326
331,0.999882299205857
332,0.999882350478998
333,0.999882434312877
334,0.999882550376617
335,0.999882698339342
336,0.999882877870179
337,0.999883088638251
338,0.999883330312683
339,0.999883602562599
340,0.999883905057126
341,0.999884237465387
342,0.999884599456507
343,0.99988499069961
344,0.999885410863823
345,0.999885859618268
346,0.999886336632071
347,0.999886841574358
348,0.999887374114251
349,0.999887933920877
350,0.99988852066336
351,0.999889134010824
352,0.999889773632394
353,0.999890439197196
354,0.999891130374353
355,0.999891846832991
356,0.999892588242235
357,0.999893354271208
358,0.999894144589036
359,0.999894958864843
360,0.999895796767755
361,0.999896657966895
362,0.999897542131389
363,0.999898448930362
364,0.999899378032937
365,0.999900329108241
